user_id,concept_id,hours_since_last_review,review_count,average_correctness,retention_score
476,19,663.035,15,0.5213,0.0118
466,20,223.14,20,0.3047,0.0721
680,159,63.707,10,0.7888,0.5845
523,81,242.408,9,0.9757,0.3044
728,200,483.276,11,0.3949,0.0007
764,2,360.104,5,0.9406,0.0354
921,101,54.429,12,0.4449,0.2987
800,62,51.006,4,0.6791,0.3709
518,198,503.835,14,0.6868,0.1065
493,134,530.444,20,0.4546,0.0654
236,155,79.291,16,0.3168,0.1427
600,59,572.3,20,0.4216,0.0143
140,179,249.13,9,0.5734,0.0911
932,169,49.576,16,0.4324,0.2741
846,157,240.713,12,0.7697,0.24
120,96,526.077,10,0.6416,0.0511
786,185,472.332,13,0.5478,0.0609
118,134,346.918,14,0.463,0.0568
722,14,201.71,1,0.7636,0.0177
88,177,301.201,15,0.9243,0.4288
489,5,275.069,11,0.7555,0.184
658,137,281.121,3,0.5863,0.0544
729,50,352.834,4,0.3195,0.0119
419,180,328.077,3,0.8532,0.0
922,146,74.226,17,0.6673,0.5439
775,162,209.277,8,0.3458,0.0
209,140,93.394,9,0.8091,0.4756
672,114,433.708,8,0.461,0.0
731,173,304.715,15,0.5092,0.1362
334,60,483.951,10,0.7558,0.043
739,106,63.531,20,0.4321,0.3119
899,60,248.662,7,0.5253,0.0298
818,23,130.263,20,0.7884,0.5117
763,176,66.757,13,0.5207,0.3765
635,100,556.995,13,0.3642,0.0019
271,11,94.709,16,0.37,0.1797
796,166,126.351,18,0.6789,0.4619
365,189,264.397,18,0.9989,0.5356
533,133,211.143,18,0.6662,0.3289
315,66,662.31,9,0.9842,0.0215
314,172,711.831,16,0.9346,0.1123
158,148,304.417,6,0.9142,0.0972
962,57,145.217,10,0.613,0.2138
148,67,358.891,4,0.6957,0.0
87,198,357.134,9,0.7445,0.1165
937,191,335.815,12,0.306,0.0
556,136,15.132,17,0.3306,0.3169
438,8,92.867,1,0.9717,0.0133
738,46,101.956,12,0.6078,0.3674
384,71,253.592,18,0.885,0.4571
128,108,418.377,16,0.3858,0.0202
730,174,632.108,10,0.4804,0.0138
176,170,161.205,9,0.3367,0.0377
553,55,555.378,13,0.8337,0.1042
950,22,163.257,15,0.4811,0.1851
937,56,23.968,9,0.8537,0.7717
361,48,468.073,11,0.8453,0.0873
781,180,154.928,1,0.372,0.0353
613,3,662.192,7,0.5,0.0096
480,167,672.095,16,0.675,0.0781
140,132,76.07,9,0.8647,0.5585
377,22,140.6,10,0.8585,0.484
652,138,151.893,19,0.6774,0.4298
987,117,656.28,9,0.7867,0.0653
5,1,56.638,9,0.9574,0.7198
718,45,540.965,16,0.5875,0.0275
847,70,207.503,17,0.3918,0.1039
952,44,419.562,7,0.3952,0.0212
424,116,128.054,4,0.5624,0.0843
119,124,580.798,13,0.3813,0.0
271,34,483.12,3,0.9167,0.0283
851,25,15.715,15,0.6785,0.6459
878,132,171.117,10,0.8384,0.3825
638,94,336.039,20,0.9955,0.4652
123,54,382.681,7,0.5828,0.0
122,52,595.722,16,0.8615,0.1101
479,8,278.921,1,0.8141,0.0
589,171,667.365,1,0.478,0.025
33,169,140.001,9,0.381,0.1017
687,111,617.624,13,0.3069,0.0
545,70,651.144,4,0.8788,0.0116
13,44,451.401,13,0.9859,0.2382
96,62,696.633,14,0.5709,0.0
455,186,295.918,3,0.6736,0.0092
723,18,503.634,18,0.4372,0.0
826,165,7.765,16,0.844,0.8214
432,61,198.133,7,0.3147,0.0
296,54,408.003,8,0.3944,0.0167
969,162,630.734,6,0.9576,0.0277
459,193,686.13,13,0.5135,0.0416
316,199,417.402,14,0.6783,0.1105
443,54,616.299,6,0.6117,0.0088
13,119,575.548,11,0.4242,0.0
302,59,557.158,4,0.7945,0.0
516,39,80.695,9,0.9325,0.6116
919,78,344.881,8,0.6968,0.0497
739,13,350.364,8,0.4857,0.0621
782,33,567.076,5,0.8946,0.008
545,120,422.204,1,0.5063,0.0338
111,138,590.384,20,0.8715,0.2274
391,55,688.666,9,0.9002,0.0464
998,112,399.581,15,0.8956,0.2641
45,153,570.136,18,0.8049,0.1533
880,179,403.823,1,0.9714,0.0043
685,114,450.693,8,0.9263,0.0539
284,49,342.987,8,0.9536,0.1318
778,143,690.929,13,0.6003,0.0148
837,35,588.747,19,0.4698,0.0328
44,28,541.522,14,0.9982,0.1483
107,72,237.635,12,0.3977,0.0245
666,66,349.756,5,0.7079,0.0267
1000,30,621.363,10,0.784,0.0475
24,11,674.228,15,0.5497,0.0
666,190,718.237,11,0.4956,0.0065
137,136,528.922,13,0.4037,0.0917
651,144,526.338,7,0.3284,0.0285
624,14,68.043,10,0.984,0.7084
91,160,541.234,8,0.6067,0.01
681,73,249.98,10,0.5031,0.0686
898,150,622.597,4,0.4295,0.0
864,99,8.595,13,0.4623,0.4606
29,49,672.79,15,0.6681,0.0694
246,53,348.652,16,0.4712,0.0552
241,29,92.564,5,0.4903,0.1176
454,166,432.918,9,0.991,0.1133
144,86,498.42,9,0.7149,0.0255
855,157,561.565,18,0.3717,0.0514
777,166,505.479,19,0.8279,0.1939
809,34,398.654,10,0.3551,0.0241
199,67,59.459,9,0.523,0.2768
15,25,621.355,1,0.5375,0.0
911,2,708.06,7,0.7853,0.0
289,198,560.276,2,0.3528,0.0
657,133,25.497,9,0.705,0.5611
910,91,544.225,8,0.6697,0.0
37,41,194.507,5,0.535,0.0
6,119,692.731,20,0.637,0.0454
6,109,46.194,15,0.6262,0.487
157,45,66.88,13,0.982,0.7882
52,3,130.996,14,0.7698,0.4973
820,94,542.397,7,0.5071,0.013
606,102,469.186,6,0.8572,0.027
981,160,523.747,18,0.6149,0.0678
802,79,255.12,9,0.3674,0.0262
964,20,633.355,15,0.3987,0.0196
239,177,321.581,11,0.6966,0.1054
288,83,96.995,1,0.4144,0.0264
850,145,552.698,18,0.8832,0.1986
245,9,381.503,1,0.4134,0.0
58,8,427.459,7,0.5594,0.0147
670,5,277.594,16,0.6894,0.2089
801,158,511.863,12,0.9981,0.1543
969,49,26.091,17,0.333,0.2708
928,159,353.901,19,0.7428,0.2451
121,189,307.841,15,0.6484,0.1852
773,133,537.591,6,0.6166,0.0
847,198,191.793,1,0.4666,0.0
699,186,168.655,15,0.3056,0.0881
820,145,230.619,7,0.8654,0.1761
838,161,346.251,14,0.8275,0.2555
447,121,151.507,11,0.3779,0.0962
41,44,492.787,3,0.6827,0.0434
457,21,239.094,8,0.5353,0.04
202,77,303.789,20,0.3755,0.0373
114,96,401.688,7,0.6216,0.0
125,70,271.662,16,0.3031,0.0136
698,21,505.033,14,0.6288,0.0835
505,101,472.632,9,0.3994,0.0172
540,100,545.043,16,0.5471,0.0357
746,191,376.802,12,0.5635,0.1087
549,191,264.86,13,0.3507,0.0
631,124,145.211,8,0.7325,0.2851
87,171,314.84,19,0.6579,0.2162
852,63,628.634,6,0.762,0.0461
449,194,87.578,11,0.8769,0.5904
156,189,155.482,18,0.5268,0.2928
814,26,479.144,15,0.6543,0.0804
735,141,414.178,12,0.8433,0.2162
54,92,659.695,2,0.5478,0.0056
194,54,21.389,8,0.6888,0.5859
16,83,632.592,9,0.6927,0.0184
271,182,522.49,18,0.4809,0.0562
100,185,558.484,18,0.6731,0.1387
710,69,272.951,9,0.4699,0.0687
523,93,221.62,8,0.404,0.0
981,104,10.845,4,0.8584,0.7458
750,147,567.038,10,0.9034,0.0504
612,96,116.738,4,0.8619,0.2292
510,80,163.2,4,0.7326,0.0574
55,185,199.486,19,0.3522,0.1517
71,75,626.231,11,0.6716,0.0
617,54,207.644,8,0.9662,0.2784
5,66,306.779,9,0.9343,0.2089
43,67,538.214,8,0.8647,0.0527
220,112,642.489,17,0.7861,0.0812
885,133,569.756,11,0.6538,0.0558
459,27,385.73,13,0.6072,0.0635
710,178,2.068,12,0.7139,0.698
412,51,114.068,12,0.6313,0.34
174,23,182.967,9,0.5889,0.1254
372,134,298.204,16,0.7187,0.2929
92,42,261.095,19,0.942,0.4803
771,151,370.615,7,0.453,0.0
184,190,296.954,7,0.3949,0.0
377,139,522.905,16,0.4102,0.0
981,156,38.08,3,0.7894,0.3641
592,99,716.207,10,0.909,0.0405
459,70,607.081,20,0.8367,0.155
544,123,241.509,14,0.5828,0.1663
785,72,285.999,5,0.6957,0.0102
255,176,693.887,9,0.3325,0.0342
637,94,673.811,19,0.6253,0.0272
873,100,283.388,11,0.8219,0.2335
573,135,43.394,17,0.8544,0.7528
447,38,711.342,17,0.7282,0.0493
146,113,470.876,16,0.8824,0.2173
249,151,499.115,13,0.5417,0.0382
947,156,198.071,3,0.3615,0.0
542,45,589.558,6,0.6613,0.0056
302,11,401.608,1,0.9949,0.0005
419,39,338.839,9,0.9234,0.1891
579,164,533.795,4,0.9134,0.0128
538,54,268.082,13,0.7241,0.2621
700,12,309.457,9,0.9678,0.248
258,120,469.849,19,0.6915,0.1502
650,177,460.682,16,0.6051,0.1184
443,45,699.268,5,0.761,0.0054
941,9,405.472,8,0.6878,0.0586
158,29,231.449,9,0.7886,0.201
149,26,207.312,1,0.5644,0.0096
462,41,384.727,15,0.9814,0.2862
509,37,86.523,2,0.9597,0.1519
691,128,423.637,17,0.8621,0.2734
405,45,281.288,10,0.3241,0.0238
914,110,253.762,10,0.4844,0.0118
475,81,138.987,1,0.9547,0.0
130,131,356.95,13,0.8679,0.2124
120,132,27.577,16,0.4771,0.4093
974,119,437.369,9,0.7005,0.0
135,179,205.953,5,0.3188,0.0
948,40,651.698,20,0.8802,0.1901
279,105,379.217,10,0.6459,0.0443
94,79,562.133,14,0.6433,0.0899
305,107,612.93,16,0.3978,0.0
615,28,632.928,12,0.3238,0.0
428,64,626.919,12,0.9608,0.0569
786,189,162.725,14,0.8117,0.4218
611,161,218.736,18,0.4834,0.1905
401,86,509.861,14,0.3172,0.0
635,23,387.316,17,0.7452,0.2054
972,130,438.915,6,0.9082,0.0179
412,61,488.126,4,0.6292,0.0172
154,66,82.705,3,0.7662,0.141
409,20,121.596,1,0.9674,0.0
841,58,459.423,9,0.6385,0.0334
218,43,450.455,18,0.8687,0.2532
950,7,588.642,2,0.543,0.0
589,118,499.676,14,0.3086,0.0002
602,194,149.923,17,0.897,0.5529
318,26,50.917,19,0.9645,0.8572
921,11,281.842,17,0.3405,0.0655
37,21,267.63,2,0.7545,0.0
299,110,552.656,4,0.7955,0.0254
419,166,483.632,20,0.9063,0.3144
478,62,628.05,2,0.7721,0.0202
475,24,363.316,20,0.8751,0.3259
148,20,208.219,19,0.8137,0.4567
226,122,363.308,6,0.5675,0.0219
96,72,155.554,17,0.3936,0.135
573,71,44.052,2,0.9262,0.2985
351,48,360.022,3,0.9662,0.0297
566,180,298.089,8,0.3166,0.0242
590,75,23.689,5,0.7931,0.6512
703,142,519.456,9,0.3685,0.0
548,149,464.111,6,0.7958,0.0077
648,12,53.601,6,0.4498,0.1846
588,50,511.362,8,0.9843,0.0398
653,180,60.091,2,0.8204,0.1814
617,177,372.954,14,0.7916,0.2014
317,83,448.207,18,0.4531,0.0377
247,32,359.52,9,0.4668,0.0532
788,60,538.259,5,0.6889,0.0
343,190,277.915,19,0.4124,0.1039
550,135,153.722,18,0.5223,0.2304
197,16,350.471,10,0.9409,0.2011
432,144,246.739,6,0.6183,0.0487
530,30,109.343,15,0.539,0.3389
627,61,339.445,17,0.9003,0.3491
527,97,145.429,1,0.7678,0.0035
361,71,338.878,6,0.6157,0.0
962,140,426.824,18,0.8392,0.2864
513,32,563.291,3,0.4486,0.014
809,176,614.353,5,0.3742,0.0033
737,119,481.244,17,0.5025,0.0514
559,62,643.404,17,0.5213,0.0082
887,192,401.829,6,0.9302,0.0342
129,96,511.656,18,0.9782,0.2726
922,84,554.776,7,0.338,0.0
851,5,593.977,5,0.924,0.0084
504,200,541.457,9,0.8789,0.0857
734,170,649.787,12,0.4324,0.0
521,36,340.719,13,0.6317,0.115
269,190,686.53,6,0.6393,0.0
800,160,288.506,13,0.4444,0.0503
246,85,51.002,1,0.5674,0.0059
315,186,131.532,2,0.4128,0.0396
520,112,402.172,5,0.6922,0.0028
838,138,10.996,20,0.5376,0.5375
384,37,113.745,15,0.6234,0.3741
495,22,269.649,2,0.6468,0.0431
42,106,449.682,2,0.6677,0.0322
116,66,119.613,17,0.4288,0.2364
56,197,414.115,11,0.3091,0.0198
73,18,477.633,15,0.7012,0.1214
869,153,549.953,7,0.5126,0.0
842,121,475.714,6,0.3452,0.0062
822,176,180.435,4,0.5629,0.0785
56,200,718.101,12,0.992,0.0912
78,175,639.595,12,0.7326,0.0204
281,75,269.247,11,0.8061,0.1909
566,140,21.502,19,0.8906,0.8326
335,33,380.906,14,0.7737,0.1499
488,98,623.004,19,0.6083,0.0735
173,54,591.888,15,0.9076,0.1141
731,51,646.292,3,0.5136,0.0
314,115,698.067,11,0.4781,0.0067
67,26,513.524,20,0.4819,0.0142
743,114,117.345,15,0.5444,0.3041
903,81,26.699,3,0.8441,0.5839
15,46,109.438,4,0.3755,0.028
437,113,145.191,2,0.6664,0.0247
828,151,44.67,14,0.7203,0.6137
707,123,326.759,9,0.9512,0.1458
857,18,564.5,9,0.5688,0.0
416,113,3.559,20,0.6342,0.6378
373,125,578.709,19,0.7817,0.1711
710,137,666.259,2,0.4159,0.0115
154,86,109.854,18,0.5853,0.3864
240,19,15.859,19,0.3222,0.272
601,26,345.403,1,0.3013,0.0098
669,67,625.407,19,0.5971,0.0821
120,127,530.65,16,0.8713,0.1662
509,148,25.466,6,0.5688,0.3965
365,135,484.914,13,0.6872,0.0374
502,63,588.867,1,0.6299,0.0
959,89,195.52,15,0.6009,0.2325
77,10,470.631,7,0.7285,0.0199
996,160,355.896,6,0.9647,0.1094
450,71,148.45,16,0.6856,0.3751
773,102,649.136,16,0.8941,0.1047
425,90,160.955,8,0.5345,0.1179
311,58,605.222,3,0.4951,0.0
771,34,505.341,15,0.3555,0.0376
688,191,159.444,18,0.7086,0.4389
145,24,512.297,18,0.8157,0.2049
706,189,19.211,9,0.7401,0.6213
754,23,170.497,11,0.8952,0.4199
388,20,205.849,3,0.4476,0.026
926,181,640.272,7,0.7655,0.0
641,190,659.121,15,0.647,0.0
334,180,195.479,16,0.5212,0.2379
11,156,342.017,8,0.6411,0.0319
675,99,706.778,19,0.8051,0.1251
210,22,479.671,6,0.9235,0.0354
757,119,50.658,15,0.7203,0.5892
526,104,282.135,14,0.7641,0.2842
467,148,303.725,12,0.9539,0.3116
164,7,220.952,7,0.8182,0.1559
712,16,374.578,15,0.4547,0.1074
166,118,530.067,5,0.8367,0.0
418,172,498.035,17,0.3898,0.021
837,187,253.439,13,0.3939,0.0596
921,114,530.512,9,0.9656,0.0912
990,74,384.766,8,0.3785,0.0507
959,95,554.165,3,0.8799,0.0036
556,102,82.443,2,0.7731,0.0562
201,124,291.725,7,0.8286,0.108
840,46,284.45,5,0.6927,0.0213
802,78,253.622,14,0.8307,0.3642
991,109,502.735,10,0.9683,0.1289
651,171,401.354,4,0.8194,0.0
142,161,278.149,12,0.5239,0.0713
503,151,386.37,13,0.9259,0.2532
449,44,507.311,10,0.635,0.0297
843,82,486.254,14,0.4114,0.0
393,111,547.805,19,0.9336,0.2227
329,194,613.136,12,0.5895,0.0277
81,71,532.492,7,0.4741,0.0
836,184,130.11,13,0.7479,0.3935
756,150,609.614,18,0.9968,0.2499
42,127,239.391,13,0.8905,0.346
434,141,479.669,10,0.4757,0.0002
480,159,713.503,3,0.7989,0.0185
470,140,212.495,14,0.4781,0.0983
919,135,194.917,16,0.6586,0.3177
151,76,131.567,11,0.3984,0.1339
307,86,708.544,13,0.5021,0.0
181,120,307.68,3,0.9933,0.0511
245,169,564.491,20,0.6186,0.0727
908,131,35.928,9,0.8194,0.6764
941,198,130.315,18,0.6068,0.3425
45,137,45.961,14,0.3012,0.1706
633,82,587.349,15,0.758,0.124
233,116,77.165,6,0.5934,0.2831
193,125,664.715,6,0.483,0.0232
293,174,478.073,7,0.437,0.0
195,52,654.913,6,0.6402,0.0
491,50,294.674,15,0.9283,0.3385
996,41,378.711,4,0.5388,0.0049
587,12,20.338,15,0.6958,0.597
724,136,335.719,3,0.3359,0.0
494,193,425.521,11,0.8056,0.1208
14,123,72.875,6,0.848,0.4427
85,13,706.499,15,0.5642,0.0146
269,73,3.659,6,0.6076,0.5703
244,181,192.931,17,0.3485,0.1012
841,11,443.44,18,0.9444,0.3176
844,123,358.551,11,0.6857,0.0768
855,89,172.603,1,0.3978,0.0
638,184,710.469,14,0.8208,0.1104
557,103,136.397,14,0.845,0.5058
650,113,409.429,1,0.4409,0.0
407,145,83.879,12,0.6174,0.4143
671,165,40.893,1,0.6103,0.0332
795,104,351.524,5,0.5609,0.0263
763,145,579.482,13,0.9054,0.1158
614,162,382.781,10,0.795,0.1127
59,106,211.767,13,0.9185,0.4503
725,144,12.537,9,0.671,0.6138
367,73,677.213,6,0.8666,0.0
744,72,152.951,2,0.4658,0.0
540,1,413.904,13,0.4957,0.0
882,134,11.671,11,0.6455,0.619
339,51,70.439,3,0.6438,0.1218
932,163,122.937,3,0.3304,0.0
845,191,81.31,16,0.71,0.5424
332,176,382.377,17,0.3109,0.0144
483,56,286.18,8,0.4351,0.0422
532,131,577.025,20,0.5199,0.0
769,151,84.109,12,0.8864,0.6284
690,102,310.653,11,0.4372,0.0144
853,102,308.627,20,0.5735,0.2062
370,88,166.569,13,0.7525,0.3745
505,62,69.544,11,0.4047,0.2513
431,115,8.172,3,0.3518,0.2972
910,199,14.047,11,0.3049,0.2732
305,44,287.311,7,0.9739,0.1752
588,10,39.553,3,0.3277,0.0263
121,12,284.384,11,0.7568,0.1968
851,117,315.216,1,0.303,0.053
385,54,320.955,19,0.8787,0.4269
341,93,138.396,19,0.7688,0.5043
583,191,359.326,15,0.9859,0.351
499,16,282.772,18,0.9553,0.5261
848,35,712.465,17,0.9757,0.1347
532,43,33.143,17,0.3537,0.2877
517,92,39.266,3,0.7098,0.3126
105,139,593.749,20,0.8226,0.1711
22,37,191.901,5,0.3866,0.0163
399,22,132.734,2,0.4466,0.0156
999,18,629.692,18,0.5857,0.0366
918,161,383.799,16,0.8946,0.3144
629,6,443.561,12,0.8713,0.1671
631,126,6.228,3,0.8714,0.8084
392,116,188.11,7,0.4926,0.0561
178,21,186.997,13,0.8359,0.4456
9,111,547.962,15,0.3662,0.0
339,58,277.905,15,0.9639,0.4371
317,103,415.965,5,0.6473,0.0
192,28,671.005,14,0.8019,0.0752
260,134,708.975,3,0.9816,0.0279
25,160,92.113,6,0.5904,0.1673
608,1,400.446,1,0.5125,0.0001
928,107,503.533,18,0.5208,0.0419
691,130,563.187,8,0.3648,0.03
449,1,662.518,12,0.7736,0.079
421,145,524.539,1,0.9972,0.0
308,109,496.908,19,0.9111,0.2905
143,62,39.423,8,0.9768,0.875
599,97,392.497,9,0.4476,0.0131
567,137,431.312,8,0.3486,0.0
8,129,501.63,7,0.4932,0.0116
416,156,420.23,7,0.7265,0.0462
279,7,295.099,18,0.8125,0.3856
171,158,351.226,2,0.8478,0.0395
704,8,696.486,17,0.3326,0.0
526,131,237.29,6,0.7249,0.1042
634,70,564.917,2,0.4855,0.0
714,13,437.553,18,0.4838,0.0553
982,138,319.836,9,0.8486,0.1417
803,111,298.602,19,0.926,0.4752
621,134,387.035,2,0.7185,0.0
880,76,575.951,2,0.3132,0.0341
478,56,88.387,18,0.5293,0.3559
985,125,655.718,6,0.958,0.0286
762,44,557.499,10,0.7349,0.0453
651,163,251.626,4,0.884,0.0205
904,137,7.826,6,0.6344,0.5599
516,200,76.21,12,0.6127,0.4145
721,6,104.392,2,0.6878,0.0
285,118,75.026,16,0.8904,0.7186
964,112,74.449,6,0.9631,0.5513
624,172,691.324,19,0.6741,0.0608
783,85,474.262,8,0.9702,0.0856
461,188,590.95,15,0.8486,0.1556
867,48,405.445,20,0.8434,0.3233
75,171,446.219,14,0.9613,0.2074
115,105,634.378,20,0.3983,0.0157
508,189,188.987,15,0.3342,0.0906
733,44,500.21,10,0.3836,0.0
810,53,647.553,20,0.6965,0.0978
441,113,674.162,19,0.9013,0.1611
650,111,319.993,19,0.3363,0.0696
554,30,616.904,16,0.6564,0.0315
962,131,363.027,2,0.7385,0.0
655,82,186.049,16,0.7265,0.3466
417,31,181.065,5,0.5036,0.0449
970,103,325.546,6,0.4692,0.0
108,140,186.051,16,0.3158,0.0495
985,7,22.07,15,0.4116,0.3467
155,185,76.441,2,0.3091,0.0048
289,123,611.514,20,0.6417,0.0784
822,53,635.465,14,0.764,0.0644
734,151,628.655,17,0.7276,0.0395
971,169,398.896,19,0.8027,0.2869
750,192,673.389,11,0.3578,0.0083
638,159,359.597,7,0.6964,0.0339
347,41,333.301,1,0.4426,0.0
5,33,341.818,15,0.7518,0.2134
124,42,183.334,8,0.8654,0.2699
298,176,441.916,9,0.7464,0.032
41,61,323.52,14,0.5767,0.108
509,67,701.766,9,0.5705,0.0318
778,179,124.241,3,0.6911,0.1029
964,41,55.689,18,0.9246,0.8344
490,82,253.145,9,0.7595,0.159
876,60,155.588,15,0.3687,0.1547
986,61,714.175,15,0.8494,0.1192
860,120,402.397,5,0.3371,0.0018
465,149,259.317,18,0.5613,0.1463
326,54,462.952,20,0.5643,0.0809
978,8,326.514,15,0.7368,0.1607
242,128,150.75,18,0.8853,0.5851
412,110,284.357,13,0.4934,0.0796
75,132,206.532,7,0.7443,0.1
794,91,459.248,5,0.7049,0.0254
650,156,588.021,19,0.727,0.128
85,125,189.424,14,0.3132,0.006
222,152,447.545,10,0.6583,0.0442
556,147,510.251,17,0.9553,0.2134
541,100,266.723,12,0.4726,0.1187
803,65,351.282,9,0.8498,0.0933
267,117,258.669,2,0.8048,0.0
925,128,268.805,18,0.9902,0.517
445,115,321.553,2,0.5225,0.0028
823,105,213.057,7,0.8965,0.2075
239,69,351.853,13,0.4933,0.0106
37,27,541.74,13,0.6208,0.0398
56,86,284.197,13,0.6375,0.138
373,177,680.742,17,0.7915,0.0809
954,144,157.348,11,0.4734,0.1741
49,151,323.919,18,0.5356,0.1218
369,148,433.412,12,0.9829,0.204
110,185,391.379,10,0.7572,0.0914
932,46,681.824,8,0.6851,0.016
676,145,233.854,10,0.3388,0.0257
763,14,272.206,10,0.9984,0.2613
714,49,429.093,19,0.8359,0.2633
658,6,429.586,4,0.984,0.0004
774,87,567.064,10,0.5354,0.0
9,29,572.154,3,0.3886,0.0
866,78,8.322,1,0.8222,0.5667
740,27,550.341,10,0.816,0.0521
740,8,517.007,10,0.9093,0.0713
394,96,421.962,6,0.305,0.0081
801,83,228.572,13,0.711,0.2839
382,84,653.127,1,0.3997,0.0128
49,70,531.649,15,0.6352,0.0959
908,82,185.618,9,0.9995,0.4295
235,1,220.106,2,0.8217,0.0201
102,96,511.673,19,0.485,0.0421
622,170,660.752,12,0.7374,0.0628
234,28,353.444,10,0.637,0.1052
859,29,633.084,13,0.6173,0.0278
444,157,275.431,12,0.3457,0.0
5,101,284.82,14,0.7515,0.2463
952,52,494.035,15,0.7288,0.1086
515,157,36.862,6,0.3634,0.1965
263,65,100.454,13,0.3903,0.1622
678,121,524.602,16,0.6225,0.0719
531,112,174.681,3,0.6768,0.0337
30,34,126.469,16,0.4339,0.1867
760,152,64.573,7,0.8822,0.5786
402,124,162.283,3,0.7961,0.0528
700,42,180.714,15,0.4577,0.0975
896,152,245.966,16,0.8629,0.4072
611,125,675.628,12,0.71,0.0
672,171,464.303,13,0.522,0.0648
255,165,499.339,10,0.8799,0.0676
238,64,96.012,9,0.6585,0.3238
416,188,139.124,7,0.6061,0.1745
853,7,647.094,16,0.3111,0.0
525,67,456.885,10,0.8749,0.0698
349,122,583.044,3,0.4933,0.0319
780,107,257.694,5,0.5033,0.0055
854,46,415.8,8,0.8848,0.0395
903,40,361.838,15,0.3604,0.0027
299,157,148.294,18,0.9682,0.6453
710,176,593.922,4,0.5319,0.0
591,136,240.638,3,0.5335,0.0
449,107,336.426,11,0.7894,0.2007
397,155,96.189,19,0.5527,0.3498
115,49,459.798,6,0.4896,0.0
275,194,569.722,13,0.4115,0.0
550,25,295.774,15,0.5324,0.1143
887,117,704.266,1,0.9808,0.0
867,69,185.832,8,0.3918,0.0313
188,181,628.681,4,0.9553,0.0412
680,49,519.415,20,0.702,0.1223
85,129,667.665,2,0.7723,0.0
676,32,533.396,3,0.857,0.0353
342,37,356.546,16,0.3309,0.0631
450,84,297.992,4,0.9821,0.0501
718,160,597.253,6,0.8318,0.0
425,56,605.142,12,0.8614,0.0948
808,139,424.216,12,0.598,0.0721
534,115,505.678,20,0.718,0.1745
999,196,333.526,18,0.693,0.2169
639,61,157.618,17,0.3687,0.1114
297,49,36.461,19,0.4355,0.3858
776,181,470.841,12,0.8381,0.1297
408,67,481.999,17,0.646,0.1315
535,43,479.157,15,0.4299,0.013
137,165,405.152,11,0.9002,0.1757
120,163,246.857,19,0.4194,0.0893
575,13,174.645,3,0.9463,0.1119
187,172,47.775,8,0.8284,0.6584
998,127,106.992,7,0.8709,0.4188
856,56,452.561,11,0.6538,0.0028
701,108,553.127,7,0.6515,0.0348
735,48,653.535,9,0.384,0.0521
596,34,60.878,20,0.9537,0.8267
61,27,586.192,16,0.5727,0.0312
393,34,430.344,17,0.6994,0.1463
496,117,217.297,8,0.3508,0.0069
916,163,522.708,7,0.4389,0.0282
220,98,712.34,11,0.9089,0.0595
497,4,273.491,9,0.6055,0.0481
345,86,451.942,14,0.5689,0.0466
135,150,188.169,6,0.484,0.0401
104,168,148.018,3,0.9717,0.1013
366,147,107.8,9,0.7728,0.4161
83,74,23.635,17,0.6456,0.5933
68,130,521.282,2,0.9685,0.0279
351,14,105.517,2,0.7027,0.0496
202,82,487.078,17,0.9514,0.26
555,108,626.184,8,0.4117,0.0012
18,6,609.628,11,0.5874,0.0
302,3,215.605,16,0.6829,0.3517
454,161,90.01,13,0.4251,0.2326
964,45,319.285,20,0.7444,0.2697
635,26,130.938,4,0.816,0.1475
881,119,269.239,17,0.4674,0.0732
344,57,409.767,10,0.575,0.0189
450,196,464.108,3,0.9496,0.003
421,190,157.584,10,0.7124,0.3049
888,165,164.04,11,0.7871,0.3825
960,61,623.564,2,0.8569,0.0
963,176,680.347,10,0.4542,0.0053
752,52,462.74,1,0.803,0.008
504,48,401.134,14,0.9203,0.2537
541,195,473.984,13,0.9671,0.1634
981,135,93.042,3,0.3692,0.0
285,18,645.92,12,0.4461,0.0
347,178,150.585,6,0.3043,0.0291
897,33,482.335,13,0.5773,0.0164
387,137,160.208,5,0.5107,0.0235
236,88,508.317,18,0.7113,0.1294
561,4,542.596,11,0.471,0.0
326,158,533.683,20,0.7901,0.1835
891,138,308.949,2,0.9718,0.0108
910,177,437.26,17,0.3708,0.0
307,123,430.753,2,0.4502,0.0
530,152,518.765,1,0.436,0.0
984,182,359.531,4,0.9853,0.0379
743,196,365.498,7,0.7067,0.0
216,113,492.932,18,0.5184,0.0433
591,4,122.924,16,0.5665,0.3599
620,70,469.959,2,0.8692,0.0279
654,124,107.152,19,0.8267,0.6483
26,22,522.019,5,0.5931,0.0344
300,24,280.323,19,0.4994,0.1215
855,79,604.58,5,0.9703,0.0371
242,183,64.112,14,0.8854,0.6613
300,65,331.847,13,0.3045,0.0
323,188,120.813,17,0.6565,0.4338
178,161,625.647,13,0.3299,0.0055
156,61,90.616,4,0.6835,0.1773
348,47,349.598,20,0.9602,0.4255
875,166,76.228,8,0.314,0.0179
2,152,574.454,19,0.5143,0.0539
284,127,203.427,2,0.6518,0.0261
61,196,427.926,19,0.4792,0.0702
562,21,122.918,6,0.3847,0.0478
251,78,253.48,20,0.4896,0.1756
792,121,82.305,16,0.5709,0.3709
586,15,396.823,20,0.5179,0.1009
784,196,2.985,4,0.9958,0.9352
635,115,715.015,15,0.9732,0.1518
